Date,CVX,CVX/XOM,KO,PEP,PEP/KO,T,VZ,VZ/T,XOM
2006-07-20,47.23840739424,0.9216280763255541,16.594773180646,48.641814250906,2.931152702203579,16.93011136856,22.06639390910303,1.303381497541791,51.255390984371004
2006-07-21,46.609236934456995,0.9139046136000251,16.617485005255002,48.859799333976,2.9402643852860346,16.954917392543003,21.806386787073286,1.2861393707918638,51.000111216044
2006-07-24,47.925432608944995,0.9191525143687269,16.655338046268998,49.319125044732,2.9611602543113853,17.227783656359,22.299031860392798,1.2943645163643516,52.14089268075401
2006-07-25,48.417198025786,0.923216449780375,16.749970648805,48.828658607823,2.9151489057269844,17.953359857869,22.531669811682573,1.2550113176619078,52.44403740564201
2006-07-26,48.814949465879,0.9187814031532495,16.825676730833003,49.537110127803004,2.944137755661643,18.294442687638,22.87378444593223,1.2503132692524492,53.130101783021004
2006-07-27,48.981281886281,0.923715113230459,16.772682473413,48.649599432444,2.900525870537422,18.406069795563,22.7985192263973,1.2386413547064323,53.026394377138004
2006-07-28,47.766332032908004,0.8936771869039121,16.852173859543,49.147851050891,2.916410159337378,18.641727023404,23.07905322648202,1.2380319268438553,53.449201493429
2006-07-31,47.571072235044,0.880301271874243,16.844603251339997,49.342480589347,2.929275320593958,18.598316481433,23.140633860646965,1.2442327177166081,54.039535957685004
2006-08-01,47.910968920214,0.8808694297367221,16.772682473413,49.178991777044004,2.9320886420523045,18.455681843529,22.764307762972336,1.23345796465136,54.390545639135
2006-08-02,47.708477277985004,0.8733038703826732,16.772682473413,49.202347321659005,2.9334811172662136,18.964205335186,22.94220737278216,1.2097637083804094,54.62987042194101
2006-08-03,47.368580592815,0.8684771022541456,16.662908654472,48.922080786281995,2.935986855641332,19.162653527052,22.914838202042194,1.1958071552926226,54.542118001579
2006-08-04,47.484290102661,0.8665427928174283,16.598558484748,49.178991777044004,2.9628471546028137,19.206064069022,23.106422397221998,1.2030795229143798,54.797397769905004
2006-08-07,48.330415893402005,0.8751042277975968,16.507711186313,49.171206595506,2.9786810564189667,19.094436961098,22.784834641027317,1.1932708300039396,55.228182378957
2006-08-08,48.597994134919006,0.8794410589674081,16.583417268342,49.529324946265,2.9866778447900026,19.044824913131002,22.949049665467147,1.2050018716446307,55.260092349998
2006-08-09,48.800485777148,0.8828504954584716,16.560705443733,48.922080786281995,2.954106088807671,18.753354131328003,23.147476153331947,1.2343112592676657,55.276047335518
2006-08-10,48.706471800399,0.8764694487846645,16.617485005255002,49.202347321659005,2.960878093532179,18.740951119337,23.222741372866878,1.2391442261916763,55.571214567645995
2006-08-11,49.068064018665,0.8780377869878452,16.564490747835,49.303554681655996,2.9764606369260123,18.740951119337,23.311691177771788,1.2438905063744965,55.883772595932996
2006-08-14,48.489516469439,0.8736993731980798,16.651552742168,49.78623593702599,2.9898854904352854,18.598316481433,23.20905678749689,1.2479117026891584,55.499085791888
2006-08-15,48.352111426498006,0.8783262765606699,16.776467777515,49.50596940165,2.950917324086622,18.827772203278002,23.53064454369157,1.2497837922425457,55.050284520502004
2006-08-16,47.679549900523995,0.8804651618202599,16.780253081616,49.272413955503,2.9363331837637507,18.759555637324,23.42116786073168,1.2484926782664798,54.152681977731
2006-08-17,48.218960799873,0.8837557403900891,16.723473520095002,48.781947518593995,2.9169746021947764,18.88358575724,23.42116786073168,1.240292397949471,54.561411707028
2006-08-18,49.028077148894994,0.8853209918682631,16.772682473413,49.054428872432005,2.9246621075782,18.920794793215002,23.55117142174655,1.2447242137096692,55.378871165624
2006-08-21,48.758371699221,0.8712466078664859,16.727258824196,49.280199137040995,2.9461013101415716,18.951802323194002,23.619594348596486,1.246298053652124,55.963915680109
2006-08-22,48.510534258979995,0.8621265763498018,16.810535514427,49.622747124723,2.9518837803909443,18.945600817198,23.674332690076426,1.2495952447486325,56.268459399977
2006-08-23,47.876361985421,0.8579435137876499,16.776467777515,49.879658115485,2.973191900522542,18.902190275228,23.53064454369157,1.2448633836116507,55.803629511757
2006-08-24,48.641742315578,0.8582243238039037,16.848388555442,49.934154386253006,2.9637347347455587,18.895988769231998,23.708544153501396,1.2546866132830052,56.677189129275
2006-08-25,48.670899661489,0.8622746811215137,16.852173859543,49.965295112406,2.9649169020477313,18.995212865165,23.742755616926363,1.249933643042653,56.444774185165
2006-08-28,48.226250136350004,0.8584192041191133,16.924094637470002,50.603679998541004,2.9900376405662663,19.206064069022,23.913812934051194,1.2451178361225221,56.18030200738401
2006-08-29,47.92009800428799,0.8614490604091689,17.086862713831,51.234279703139,2.9984603119487403,19.392109248897,24.071185665806038,1.2412876473029966,55.627314726569004
2006-08-30,47.519184498015,0.8681249212053498,17.018727240006,51.101931616989,3.002688209072618,19.342497200929998,24.21487381219089,1.2519000809795453,54.737726492216
2006-08-31,46.943326916278,0.8655888175231882,16.961947678484,50.821665081612,2.9962163570448093,19.305288164955,24.071185665806038,1.2468700523985234,54.23282506190699
2006-09-01,47.256768384818,0.8658663378933689,17.060365585121,50.922872441609,2.98486408087414,19.602960452754,24.33803508052077,1.24154895579058,54.577440323864
2006-09-05,48.357458192949,0.881117165050301,17.026297848209,50.759383629306,2.981234328321432,19.664975512712,24.290139031725808,1.2351980309369808,54.881984043732004
2006-09-06,47.54105250744799,0.8830041430084588,16.920309333369,50.782739173921,3.0012890528999363,19.571952922775,24.25592756830085,1.2393207598652722,53.840123949444
2006-09-07,47.672260564046,0.878769915514858,16.840817947239,50.227437390254,2.9824820592213954,19.398310754892,24.16013547071095,1.2454762569786175,54.248853678742
2006-09-08,46.81211885967999,0.8742804674135849,16.882456292354,50.626316136267995,2.9987529811758766,19.441721296863,24.221716104875888,1.2458627368958406,53.543594537993
2006-09-11,45.193886161634,0.8683630822792995,16.863529771847,50.618494984386,3.0016547940569116,19.596758946758,24.31750820246579,1.2408943881247652,52.044918863902
2006-09-12,44.749236636496,0.8630089486952247,16.833247339036,50.993910274752,3.029356680127787,19.782804126633,24.522776983015586,1.239600656511647,51.852575461879
2006-09-13,45.478170284264,0.8682102093021278,17.0035860236,50.555925769325,2.9732508012813463,19.757998102649,24.461196348850645,1.2380402215734132,52.381519817440996
2006-09-14,45.230332844022996,0.8721523037890427,16.992151197760002,50.485535402381004,2.9711091206060054,19.999856836486,24.61856908060549,1.230937265295495,51.860589770297004
2006-09-15,45.040810095603,0.8693038685281257,16.999774414986998,50.860950692747004,2.9918603300940276,19.757998102649,24.50225010496061,1.2401180513159142,51.812503919791006
2006-09-18,45.813479762236994,0.8622112793018731,16.938788677175,50.430787339202006,2.9772369382680495,19.478930332837997,24.46803864153564,1.2561284538446598,53.134864808695
2006-09-19,45.11370346038,0.8594114371035775,16.915919025496,50.657600743799,2.994670326066641,19.497534850825,24.63225366597548,1.2633522060319955,52.493720135287
2006-09-20,44.377480476134004,0.8637156984539522,16.942600285788,50.931341059691,3.006111234437482,19.882028222566,25.090687275870017,1.2619782546829008,51.379731265241006
2006-09-21,45.230332844022996,0.871209873081031,16.847310070458,50.532462313676994,2.999438017246824,20.018461354473,25.24806000762486,1.2612387915609378,51.91668992922
2006-09-22,45.150150142768,0.8679236811778407,16.76726628958,50.274364301549994,2.9983638020225722,20.402954726214002,25.384905861324725,1.2441779243233748,52.020875938649
2006-09-25,45.325094218232,0.8692778330327513,16.923542242722,50.892235300277996,3.0071857634984362,20.768843579966,25.658597568724453,1.2354369885801055,52.14109056491299
2006-09-26,46.352890661585995,0.8706558428311841,17.01502084944,51.17379676805199,3.0075659160732813,20.682022496025,25.97334303223414,1.2558415424422884,53.239050818124
2006-09-27,46.79754018672401,0.8698419070745262,17.041702109732,51.549212058419,3.024886348000462,20.198305028352,25.165952495404945,1.2459437789497656,53.800052407356006
2006-09-28,47.038088290488005,0.8700361031828875,17.13318071645,51.07212179357799,2.9808896922765986,20.074274908436,25.275429178364835,1.2590954987740606,54.06452458513699
2006-09-29,47.278636394251,0.8791771061031524,17.030267283893,51.040837186048,2.9970661255752424,20.192103522356,25.405432739379712,1.258186533723527,53.77600948210301
2006-10-02,47.023509617532994,0.8757379808168697,16.961658328855,50.313470060963,2.966306070165925,19.987453824494,25.4122750320647,1.27141131908071,53.695866397927
2006-10-03,45.879083790536,0.8751944113233464,16.984527980534,50.57156807309,2.9775080079381757,20.18590201636,25.638070690669476,1.2700978469969129,52.421591359528996
2006-10-04,46.433073362840005,0.8698050904099908,17.076006587251,50.767096870156,2.97300757122329,20.291327618289,25.877550934644237,1.2753010262039364,53.383308369641
2006-10-05,46.564281419439,0.8630634926634465,17.087441413091,50.665421895681,2.96506777526478,20.00791879428,25.50411912677536,1.274701251489818,53.952324267291004
2006-10-06,46.40391601693,0.8575434754181546,17.060760152798,50.383860427907,2.953201380047767,19.913926065839,25.428111185731048,1.2769009537175726,54.112610435643
2006-10-09,46.097763884867,0.8643024573175554,16.931165459949,49.836379796121996,2.9434701299217068,20.164573341683,25.352103244686752,1.2572595916165705,53.335222519135
2006-10-10,46.578860092394,0.8648753739894607,16.793947549873,49.593924087761,2.9530831831218887,20.534278073554002,25.24845605235361,1.2295760270662242,53.856152566279
2006-10-11,45.995713174179,0.8626483224495057,16.816817201552,49.945875922479,2.9699957681569833,20.653335529579998,25.289914929286862,1.2244954280177307,53.31919390229999
2006-10-12,46.666332130126,0.8607356979751559,16.790135941259,49.15593958233401,2.9276677541092067,21.054371170931002,25.559397629353036,1.2139710762125235,54.216796445072
2006-10-13,46.79754018672401,0.8536913336536879,16.778701115420002,48.843093507028,2.9110175555925544,21.054371170931002,25.600856506286288,1.2159402101560959,54.817869576392
2006-10-16,47.417133787327,0.8472804879909478,16.866368113524,49.022980000329,2.9065522387727794,20.672134075267998,25.593946693464083,1.2380892364704865,55.963915680109
2006-10-17,47.329661749595004,0.8508349177421136,16.691034117316,48.780524291967,2.922558539459216,20.715997348541,25.283005116464658,1.2204580204894315,55.627314726569004
2006-10-18,47.08911364583201,0.8494477857694969,16.755831463739998,49.421858746343005,2.949531860194049,20.640803165788,25.283005116464658,1.2249041334966595,55.43497132454701
2006-10-19,47.847204639511006,0.8561913846702816,17.117934281997,49.132476126686,2.8702339498030915,21.148363899373,25.711413511441645,1.2157637174100229,55.883772595932996
2006-10-20,47.584788526314,0.8536993636990938,17.81927026683,49.124654974803,2.756827537783462,21.580730450204,26.119092467952004,1.2102969604397753,55.739515044415995
2006-10-23,47.847204639511006,0.8538647776467273,18.021285523331002,49.41403759446,2.7419818375601905,21.749917361399003,26.27110835004062,1.2078716398557756,56.03604445586701
2006-10-24,48.758371699221,0.8704986496969145,17.925995308001,49.429679898226006,2.7574301481694468,21.762449725191,26.2572887243962,1.20654104000076,56.01200153061401
2006-10-25,49.261335916181004,0.865606723474259,17.986981045811998,49.773810581061,2.7672131556868513,21.511802449347,26.46458310906248,1.2302355031094023,56.909604073386
2006-10-26,49.20302122436,0.8572182380613781,17.967923002746,49.914591314949,2.777983371106424,21.555665722620002,26.768614873239702,1.2418366112046986,57.398476886858994
2006-10-27,49.334229280958006,0.861428595911672,17.865009570189,49.695599062235004,2.781728096309621,21.44287444849,26.8377130014618,1.2515912018200388,57.270247952178
2006-10-30,48.393904875337,0.8524051450820763,17.823081875444,49.687777910353006,2.78783311761649,21.254888991606,26.015445275618863,1.2239746481806095,56.773360830285995
2006-10-31,48.984341130029,0.8557982094670008,17.807835440991003,49.617387543409,2.7862671860273998,21.461672994178,25.566307442175244,1.1912541696591281,57.238190718507006
2006-11-01,48.82397572752,0.8573178898714193,17.777342572085,49.546997176465,2.787086819953986,21.154630081269,25.545578003708616,1.2075643916046306,56.94967561547401
2006-11-02,49.414411982213004,0.8661010942096399,17.804023832377,49.437501050108004,2.7767599906378946,21.317550810567997,25.559397629353036,1.1989837789753117,57.053861624902
2006-11-03,50.230817667713005,0.8686960780612459,17.7239800515,49.460964505755996,2.7906240224847276,21.129565353684,25.35901305750896,1.2001672837575688,57.823235232992
2006-11-06,50.857700604794,0.870369314080492,17.84213991851,49.492249113287,2.773896479869109,21.493003903659,25.552487816530824,1.1888746650337103,58.43232267273001
2006-11-07,50.230817667713005,0.8641447956999685,17.884067613255,49.586102935878,2.7726412138548753,21.493003903659,25.476479875486522,1.185338261216682,58.12777895286101
2006-11-08,50.668177856373994,0.8528550682822471,17.868821178801998,49.687777910353006,2.7806970260186064,21.536867176931,25.46957006266431,1.1826032938507316,59.410068299677
2006-11-09,51.171142073333996,0.8521250369458638,17.781154180698,49.030801152212,2.7574588608784727,20.941579896801,24.9513341009986,1.1914733379218503,60.051212973085
2006-11-10,50.690045865807,0.846268692114396,17.71254522566,48.921305025855,2.761957945771856,20.709731166645,24.592023834243705,1.187462243539477,59.898288023816995
2006-11-13,51.280482120499,0.8560109821556239,17.689675573981,48.029693711235,2.7151257528928263,20.715997348541,24.840777095843247,1.1991108454931692,59.906336705358
2006-11-14,51.302350129932,0.856145964820773,17.743038094566,48.444214761014,2.7303224229592664,20.653335529579998,25.144808860020465,1.2174696345782847,59.922434068437994
2006-11-15,51.367954158232,0.853229627247262,17.781154180698,47.896734129230005,2.693679703943145,20.340026434774,24.93751447535418,1.2260315666414356,60.204137922353
2006-11-16,50.339860722613004,0.8606609633579927,17.967923002746,48.334718634657,2.69005597515473,20.302429343398,24.833867283021032,1.22319683339258,58.489768754243
2006-11-17,50.74375457232,0.8626990405924245,18.013662306105,48.710133925024,2.704066119220836,20.803723895086,24.90296541124313,1.1970436416494357,58.819764697401
2006-11-20,50.846563915881994,0.8722046151813082,17.929806916614,48.882199266442,2.7263092956760784,20.809990076983,23.956321054600426,1.1511932954306137,58.296600397273
2006-11-21,51.566229320815,0.8729788937892121,17.910748873548,48.929126177737,2.7318302837688364,20.521745709761,24.274172444422067,1.182851244125701,59.069273825154
2006-11-22,51.110930799327,0.8709674960962518,17.952676568293,48.913483873972,2.724578905429635,20.471616254593002,24.0115995571781,1.1729215348002076,58.682937111213
2006-11-24,50.552822934277,0.8677649195147394,17.884067613255,48.757060836319,2.7262847519197533,20.471616254593002,24.0115995571781,1.1729215348002076,58.256356989570996
